theta,phi,time,NN,NP,NT,NB,PN,PP,PT,PB
105.11 ,103.42 ,410.4793,0.208604293,0.197055335,0.155752458,0.181910947,2.138300484,3.262441991,1.394878403,1.508961507
104.51 ,123.48 ,385.3439,0.203251377,0.138321509,0.142278074,0.178224785,1.228339315,3.675416682,1.35655312,1.530304349
105.48 ,135.88 ,400.4337,0.13323089,0.092191471,0.104578431,0.131768823,0.998328036,3.701365718,1.342959655,1.590282567
104.89 ,155.94 ,403.3911,0.113295889,0.09721011,0.109425626,0.129099461,1.02576068,3.532058046,1.344230878,1.502306914
104.96 ,18.44 ,430.6523,1.511349166,0.353973312,0.298102665,0.315473734,3.380145858,0.969655009,1.383907822,1.47665423
104.66 ,208.47 ,397.8166,0.984516936,3.551709334,1.079941453,1.497910447,0.100319917,0.088014988,0.122671145,0.087360906
105.03 ,240.93 ,387.1855,1.412023211,3.653419734,1.373496304,1.621616305,0.564431261,0.358471394,0.450520145,0.180978806
105.40 ,273.39 ,477.853,2.909827908,2.689736012,1.400375951,1.550870209,0.072464925,0.074574975,0.078709994,0.075527902
104.81 ,293.45 ,373.2896,3.51600965,1.749444068,1.40689398,1.60251708,0.104471732,0.126788515,0.121669487,0.107608498
105.18 ,325.91 ,374.0858,3.679442153,1.198650453,1.405051609,1.653469872,0.197239123,0.182979826,0.184066662,0.167916269
104.59 ,345.97 ,418.224,3.269785679,0.925637751,1.386118641,1.488873307,2.009130777,1.157025315,0.647257182,0.675799064
105.33 ,50.90 ,379.0082,0.13525943,0.205973219,0.160328927,0.195085098,3.668696164,1.089176858,1.355791013,1.584398652
104.74 ,70.96 ,432.4654,0.081301738,0.096014645,0.086011749,0.0956668,3.386835988,1.901274236,1.393570829,1.493853627
106.07 ,115.82 ,391.3878,0.226051337,0.173311912,0.168834722,0.20186828,1.547466367,3.544209896,1.364659904,1.582702162
106.45 ,148.28 ,403.283,0.138509871,0.11500987,0.126533036,0.142754187,1.091061377,3.626319274,1.32110128,1.611519349
105.63 ,220.87 ,379.4153,1.03882313,3.700818116,1.321053321,1.642781593,0.272575342,0.17509459,0.287630905,0.125084403
106.00 ,253.33 ,373.112,1.998275537,3.387924965,1.40768352,1.616911685,0.246015535,0.302504197,0.349501805,0.125105388
106.37 ,285.79 ,408.7986,3.318361937,2.109418202,1.42060362,1.64358147,0.075983531,0.087928063,0.086774386,0.091478602
105.78 ,305.85 ,386.7222,3.675448319,1.234537759,1.37554128,1.680751033,0.132666525,0.197796021,0.17742137,0.165310122
105.93 ,30.83 ,391.4173,0.172021233,0.170920197,0.169590645,0.182917331,3.607802844,1.127938269,1.363310598,1.593593234
106.15 ,338.31 ,434.1966,3.466548198,1.100632096,1.417070144,1.633138321,1.395065368,0.388023799,0.316690869,0.319181622
105.55 ,358.37 ,501.7758,2.745194062,0.728401787,1.210289274,1.315566697,2.588789069,0.748512505,1.152477037,1.245649135
106.30 ,63.30 ,377.5402,0.110790691,0.150280335,0.122238057,0.137992993,3.517001368,1.538060809,1.354816797,1.58939627
105.70 ,83.36 ,465.4524,0.162242893,0.279789066,0.211639015,0.227501678,3.004847747,2.489171455,1.373255855,1.505625232
106.52 ,10.77 ,466.6262,2.153097747,1.223893969,0.711135476,0.79158236,3.117562928,0.811090708,1.367213671,1.477519916
107.05 ,128.22 ,419.0315,0.149041885,0.097482183,0.120642327,0.111618895,1.075457364,3.671469898,1.316974881,1.655605883
107.42 ,160.68 ,422.6702,0.088264749,0.077356704,0.093776486,0.106108157,0.979723325,3.38387002,1.338784632,1.589179105
106.82 ,180.74 ,514.0445,0.353630066,0.172279083,0.059509128,1.23610361,0.666258628,2.572789035,1.024958517,1.271537009
107.20 ,213.20 ,382.3127,1.052198009,3.610293401,1.223307001,1.670849006,0.110396672,0.099304896,0.208021318,0.088372637
106.60 ,233.27 ,378.3837,1.114688514,3.695327648,1.335883391,1.698846713,0.425133416,0.274661588,0.425595448,0.153222527
107.50 ,23.17 ,423.4125,0.715068031,0.189231032,0.1778716,0.187483427,3.457415242,1.069236468,1.384208625,1.627557792
106.97 ,265.73 ,442.7284,2.578923982,2.975954191,1.391800536,1.629353791,0.090519655,0.10070392,0.096047994,0.085909645
107.35 ,298.19 ,421.4964,3.561324705,1.524839269,1.373312213,1.728637324,0.118663559,0.153726316,0.145469446,0.127624577
106.75 ,318.25 ,389.3192,3.675148367,1.149900864,1.378771978,1.739612626,0.141493646,0.193750949,0.191338591,0.175799249
107.12 ,350.71 ,476.7699,3.069397811,0.847916061,1.384523652,1.544245551,2.22392917,1.215600476,0.930062406,0.996364475
106.90 ,43.23 ,415.1359,0.140754547,0.204413366,0.175580818,0.202425252,3.642283427,1.055384877,1.337892924,1.664364732
106.67 ,95.76 ,460.1642,0.324998713,0.299570638,0.265908038,0.287413227,2.498074194,2.986464632,1.372515226,1.54517521
107.65 ,108.16 ,434.2891,0.211912352,0.191091842,0.176693485,0.202082525,1.904103069,3.357522602,1.386361388,1.632172601
108.02 ,140.62 ,354.8487,0.111527929,0.084304757,0.100574498,0.118310807,1.083324147,3.656498274,1.294933899,1.708529049
108.17 ,225.60 ,382.3436,0.974987228,3.677153023,1.292358656,1.773615644,0.230430839,0.175550657,0.348325935,0.121276591
107.57 ,245.66 ,357.638,1.62078758,3.535761543,1.372665159,1.727500911,0.321742909,0.289286687,0.457479265,0.139112712
107.95 ,278.13 ,465.835,3.050757844,2.447956805,1.405319688,1.68220826,0.085593261,0.090288803,0.089328748,0.094399584
108.32 ,310.59 ,396.5596,3.656274827,1.129172494,1.336907343,1.801968072,0.135004071,0.194570722,0.188675571,0.175726745
107.72 ,330.65 ,407.452,3.587369214,1.187524332,1.387281072,1.758156665,0.388357676,0.186954507,0.185886823,0.177235587
108.47 ,35.57 ,442.306,0.144545088,0.182489898,0.174786954,0.194862406,3.605060213,1.138555694,1.321422466,1.730717165
108.10 ,3.11 ,453.2241,2.494353002,0.860094194,1.188876434,1.347692312,2.7735905,0.730396952,1.282350307,1.441363539
107.87 ,55.63 ,408.7814,0.132389967,0.185958621,0.152540374,0.179195404,3.60066694,1.223893572,1.302913802,1.695608043
108.25 ,88.09 ,499.0903,0.25418665,0.228240924,0.15371926,0.264980398,2.796069442,2.664165772,1.353568553,1.612260066
109.23 ,100.49 ,462.3961,0.292550106,0.179546561,0.211569508,0.22219986,2.260290729,3.103209955,1.369679996,1.684079917
108.63 ,120.56 ,387.6174,0.194171548,0.140373694,0.162085833,0.138024168,1.328415751,3.573125696,1.307123171,1.713654117
109.00 ,153.02 ,388.0285,0.121605847,0.107146424,0.121291512,0.137699814,1.078767292,3.522263169,1.306712768,1.710151639
109.08 ,15.51 ,445.2921,1.874894231,0.605182178,0.435155586,0.527135389,3.226140892,0.948367092,1.40115351,1.647446459
109.38 ,185.48 ,533.2566,0.588206172,0.476548479,0.105016939,1.483960862,0.681862923,2.135075032,0.182517823,0.846547537
109.16 ,238.00 ,388.3354,1.276490938,3.619076486,1.300958305,1.81295132,0.251614995,0.229136845,0.446851397,0.133110018
108.55 ,258.06 ,480.695,2.214075468,3.217443919,1.406576583,1.728495209,0.134185623,0.134549316,0.367490144,0.111712809
108.93 ,290.52 ,417.3979,3.396670302,1.866920409,1.400014976,1.788265146,0.093899286,0.107799108,0.111247276,0.111442088
109.31 ,322.99 ,399.5633,3.627201581,1.215152061,1.335811519,1.862356044,0.156700595,0.176532378,0.182546018,0.170803648
108.70 ,343.05 ,445.4757,3.299111334,1.046598831,1.437201289,1.719579905,1.827758113,0.795907951,0.53728601,0.594601385
109.46 ,47.97 ,416.9837,0.136883976,0.197959638,0.169576616,0.20207425,3.60995776,1.045335703,1.275256711,1.787155395
108.85 ,68.03 ,467.7691,0.091167086,0.110619077,0.101640566,0.114669402,3.398049076,1.737572162,1.364412043,1.701388676
110.22 ,112.89 ,430.1835,0.186696775,0.154005465,0.176584112,0.147418057,1.658968226,3.421841704,1.334096557,1.773836739
109.61 ,132.95 ,398.7003,0.088594909,0.081844238,0.106481128,0.108877514,1.002892736,3.621051765,1.257898823,1.784124845
109.76 ,217.94 ,387.4693,1.073818542,3.623052871,1.222262516,1.82934349,0.109630497,0.101120702,0.222199023,0.089347596
110.14 ,250.40 ,405.5963,1.835195919,3.391523855,1.385238117,1.838904803,0.14522787,0.165285916,0.400679764,0.112649835
109.54 ,270.46 ,514.5651,2.743120486,2.747726908,1.366092586,1.744206369,0.087047948,0.088422764,0.090516592,0.089220789
110.07 ,27.91 ,410.1094,0.230334916,0.158698517,0.159303252,0.175621203,3.496512577,1.127614029,1.335038384,1.778666565
109.92 ,302.92 ,411.6451,3.585682479,1.329603506,1.298965933,1.872931529,0.124515758,0.170363474,0.169553583,0.149434713
110.30 ,335.38 ,428.3533,3.468723507,1.17635359,1.399811227,1.855477634,0.969002975,0.257066926,0.223305773,0.225659657
109.69 ,355.45 ,501.3062,2.841025008,0.805182279,1.367333815,1.586220445,2.409926458,0.902845505,1.20444012,1.362191938
110.45 ,60.37 ,432.8844,0.120003103,0.154368866,0.139322691,0.156435132,3.507383477,1.394992631,1.279807685,1.811429789
109.84 ,80.43 ,458.5843,0.074188742,0.121505342,0.078426578,0.084517361,3.039468772,2.315685252,1.370328473,1.711828968
111.22 ,125.29 ,412.7927,0.094907449,0.0816208,0.092425436,0.144429517,1.152963973,3.559699073,1.240021563,1.858013247
110.60 ,145.35 ,394.8289,0.120973576,0.103014952,0.108874159,0.121055955,1.110582327,3.579996127,1.251512218,1.82407723
110.99 ,177.81 ,503.8099,0.589216581,0.450954773,0.055351529,0.703236373,0.716680847,2.677540432,1.17309895,1.547413765
111.37 ,210.28 ,416.8548,1.059050196,3.484642259,1.08356019,1.866690084,0.077382526,0.078123776,0.126519553,0.082668804
110.76 ,230.34 ,377.8275,1.041273318,3.645102257,1.246491302,1.917003483,0.162487104,0.155600233,0.384394989,0.113590322
111.14 ,262.80 ,473.3712,2.407713512,3.0204316,1.381022715,1.843462156,0.107961513,0.114308653,0.140538921,0.108597086
110.53 ,282.86 ,464.4048,3.156007752,2.218918711,1.394869718,1.837443568,0.098130878,0.108575176,0.107647183,0.115412558
110.91 ,315.32 ,419.0861,3.596921744,1.083641009,1.28400303,1.942511396,0.135595796,0.182870484,0.189341285,0.178175029
111.29 ,347.78 ,494.6059,3.106953137,0.947759174,1.455505505,1.79319475,2.031429207,1.207743971,0.820717785,0.943361429
111.06 ,40.31 ,394.2937,0.140739664,0.18946081,0.174849622,0.203607987,3.578318086,1.114172684,1.257634546,1.872459312
111.45 ,72.77 ,436.4002,0.070711875,0.080633897,0.078928986,0.087108831,3.234858642,1.935884301,1.360053004,1.818767176
110.68 ,7.85 ,470.4059,2.249227932,1.08148557,0.976741477,1.122280365,2.934252053,0.809180314,1.39790452,1.645516825
110.83 ,92.83 ,483.4785,0.286815007,0.281029428,0.266800942,0.206001912,2.563742866,2.821074969,1.344928352,1.740920924
112.30 ,0.18 ,529.8688,2.559217988,0.783946292,1.321511437,1.60330364,2.575124189,0.74844316,1.30875118,1.592039625
111.83 ,105.23 ,442.6447,0.135626049,0.137692679,0.166441801,0.136149596,2.005366067,3.204204451,1.358593489,1.83269682
111.60 ,157.75 ,446.3146,0.097817784,0.086986592,0.105032506,0.109796774,1.060518591,3.382720808,1.315283908,1.810366879
111.68 ,20.24 ,417.7593,1.160862174,0.273483522,0.218019923,0.244793104,3.309976874,1.071199753,1.398404817,1.812800331
112.37 ,222.68 ,444.2239,1.025852606,3.586923847,1.187767193,1.98317226,0.112574158,0.10289095,0.249109222,0.094763645
111.75 ,242.74 ,448.4873,1.475043912,3.49798951,1.299474959,1.946252597,0.145100256,0.150131534,0.425473911,0.113362408
112.14 ,275.20 ,467.8966,2.877371643,2.517477524,1.364552916,1.890273955,0.104949567,0.104323936,0.115880728,0.11877427
111.52 ,295.26 ,444.5593,3.44532549,1.627874568,1.329238537,1.930543748,0.109096258,0.126911625,0.134063379,0.133615251
111.91 ,327.72 ,427.1872,3.540959242,1.217386759,1.309334141,1.976645047,0.23090109,0.16960918,0.179906982,0.169932771
112.06 ,52.71 ,438.7928,0.134231512,0.180411526,0.16060156,0.190316509,3.549615997,1.135061,1.215144038,1.902803727
112.45 ,85.17 ,468.3314,0.170682047,0.187488946,0.231016731,0.13860483,2.850141029,2.49692703,1.334594532,1.835138017
112.84 ,117.63 ,444.3312,0.109628071,0.099068786,0.111320851,0.211130801,1.436566029,3.450717631,1.259235921,1.92614536
113.31 ,12.58 ,484.6424,1.984964349,0.9175132,0.64171395,0.814822525,3.057297939,0.916909187,1.43825668,1.839229327
113.23 ,150.09 ,413.9407,0.108787835,0.102580367,0.127999554,0.106351993,1.117786162,3.478657007,1.234421729,1.930551902
113.38 ,235.07 ,385.49,1.171701302,3.569219747,1.203626589,2.033768445,0.124378896,0.11755509,0.33413447,0.117270325
112.76 ,255.14 ,477.8817,2.038220541,3.228719592,1.369893631,1.952088002,0.113017054,0.109222594,0.173328549,0.093806537
113.15 ,287.60 ,434.6066,3.237740609,1.957035945,1.358920992,1.991200044,0.104082629,0.123971149,0.119939186,0.13846189
112.53 ,307.66 ,411.9843,3.550203417,1.185670913,1.233770393,2.013714205,0.129604116,0.174022613,0.182203669,0.163305331
112.68 ,32.64 ,412.1299,0.149564747,0.162004635,0.16605919,0.184467462,3.498538528,1.153072083,1.261627618,1.924937059
112.92 ,340.12 ,430.6446,3.297484537,1.142177708,1.429343621,1.944291761,1.586724552,0.490156159,0.374900826,0.447511308
113.07 ,65.10 ,453.1907,0.101258864,0.120753461,0.116940666,0.131895793,3.37226916,1.584507893,1.28548608,1.927542818
113.46 ,97.57 ,461.7642,0.138533371,0.128205441,0.243432734,0.15071029,2.334173719,2.943424712,1.328737007,1.882359817
114.48 ,109.97 ,448.7754,0.115246495,0.118190848,0.121117081,0.295214392,1.76275226,3.266401481,1.309648086,1.981060159
113.85 ,130.03 ,398.4188,0.108995259,0.092739342,0.100249923,0.293065709,1.047970894,3.530625941,1.16806875,1.994834679
113.62 ,182.55 ,461.8595,0.657822909,0.836944263,0.113495755,1.666370851,0.770499994,2.391800011,0.906381516,1.52244348
114.01 ,215.01 ,405.5771,1.087797015,3.502976247,1.138290348,2.040634382,0.084987588,0.079413974,0.121416568,0.078180962
114.40 ,247.47 ,402.1528,1.659278011,3.359753633,1.311691493,2.067139414,0.104727865,0.106305001,0.213044725,0.100694038
114.32 ,24.98 ,435.2238,0.412208972,0.159190796,0.158779765,0.170045776,3.353170424,1.136755498,1.323887124,1.984695677
113.77 ,267.54 ,512.3427,2.56120243,2.802291225,1.337752774,1.969062446,0.104217082,0.099558936,0.1166679,0.110589298
114.17 ,300.00 ,399.8093,3.452339105,1.42260659,1.244321886,2.085367674,0.119588645,0.142225067,0.156838067,0.15261789
113.54 ,320.06 ,412.9191,3.544499736,1.179510971,1.232316371,2.070861798,0.138615407,0.168095058,0.187265693,0.172250173
113.93 ,352.52 ,426.6449,2.877081796,0.885145249,1.479041165,1.853196927,2.214487897,1.004921215,1.154991381,1.355968001
113.70 ,45.04 ,438.2529,0.134053626,0.18500328,0.174872723,0.200783572,3.515164373,1.027704262,1.194849187,1.992853257
114.64 ,194.95 ,464.3496,0.872644726,2.162988461,0.3196878,1.909686312,0.12298244,0.180262172,0.066858459,0.167977937
115.03 ,227.41 ,406.4673,1.009575452,3.533754142,1.1425591,2.120026428,0.098825006,0.092633439,0.183336389,0.111598238
115.43 ,259.87 ,488.2375,2.206643772,3.025667359,1.341844998,2.087313515,0.126183627,0.108937782,0.162923689,0.114558711
114.80 ,279.93 ,475.5207,2.98816497,2.275642213,1.354918418,2.045151327,0.118545743,0.127805392,0.136158742,0.145273041
115.19 ,312.40 ,428.3646,3.511665186,1.10502453,1.185111426,2.155446084,0.130323912,0.167339662,0.185847537,0.167311188
114.56 ,332.46 ,405.1286,3.412690361,1.212107765,1.32147555,2.081480295,0.55709529,0.185056153,0.185186615,0.186772237
115.35 ,37.38 ,429.1495,0.135239333,0.165982005,0.171116837,0.19250881,3.457418429,1.140150477,1.178784873,2.074689799
114.72 ,57.44 ,432.6674,0.121876877,0.153807303,0.148592063,0.169133532,3.438083746,1.266316729,1.176370278,2.029104354
114.95 ,4.92 ,495.0774,2.305812258,0.925652509,1.273384013,1.533375786,2.746498273,0.823615243,1.433933593,1.828458525
115.11 ,89.90 ,471.8578,0.118836985,0.123179636,0.149899002,0.136483312,2.615981854,2.63336969,1.298685247,1.9454645
116.14 ,102.30 ,446.7046,0.115698832,0.114187976,0.113669188,0.189739896,2.092708997,3.037139851,1.312069536,2.056694186
115.51 ,122.36 ,427.6365,0.351116967,0.217671413,0.145158643,0.48525656,1.246759487,3.445930046,1.16060363,2.071695639
115.91 ,154.83 ,441.7158,0.078347329,0.079589915,0.106917596,0.092282698,1.107824976,3.347599501,1.2391985,2.04566423
115.98 ,17.32 ,437.9555,1.584299453,0.427814696,0.315792303,0.425150369,3.133479927,1.052993779,1.417421643,2.012699001
116.30 ,187.29 ,495.866,0.761508381,1.442787644,0.178045507,1.903787351,0.781243842,2.049462438,0.227601438,1.149166293
115.67 ,207.35 ,420.4743,1.069436772,3.334407955,0.907988089,2.06325944,0.076377981,0.07425073,0.098424037,0.090543539
116.06 ,239.81 ,426.8991,1.327332036,3.453968052,1.185503603,2.165959788,0.103095137,0.100057045,0.174456972,0.134190345
116.46 ,272.27 ,529.594,2.696383061,2.564468891,1.31091194,2.109674772,0.114464312,0.112107468,0.121496459,0.135176902
115.83 ,292.33 ,439.2783,3.283255671,1.72945707,1.301792238,2.146940948,0.112416237,0.138257348,0.136008282,0.158443402
116.22 ,324.79 ,404.1937,3.465556788,1.220272708,1.210958264,2.194306104,0.162519958,0.154332098,0.175998744,0.170566994
115.59 ,344.86 ,488.9763,3.109522906,1.062089262,1.474017193,2.049395919,1.839474146,0.877768516,0.66003922,0.835488158
116.38 ,49.78 ,402.4611,0.126336846,0.171402308,0.167513,0.191545893,3.441845627,1.074004619,1.12036315,2.122077151
115.75 ,69.84 ,407.9486,0.082879009,0.089157722,0.090453329,0.102542343,3.205442343,1.766610525,1.291082743,2.042325747
117.19 ,114.70 ,401.9202,0.433690147,0.341677795,0.21537324,0.525651921,1.525740005,3.295308696,1.212669392,2.128352125
116.54 ,134.76 ,419.1621,0.239647842,0.139936027,0.129217977,0.37099973,1.000474212,3.466392022,1.116219454,2.143784629
117.35 ,199.69 ,428.0957,1.01129767,2.763745738,0.552830823,2.097328647,0.082796412,0.091628789,0.078190279,0.121905797
117.11 ,252.21 ,435.4994,1.855204199,3.199305574,1.311230294,2.190926132,0.086663516,0.091919528,0.138700836,0.097511626
116.86 ,304.73 ,384.9734,3.438828599,1.255596568,1.156407713,2.228897769,0.123225677,0.151993825,0.172207567,0.168004291
117.03 ,29.72 ,436.8049,0.16683338,0.141497492,0.156138694,0.171347673,3.365196076,1.163105289,1.224508983,2.139467769
117.27 ,337.19 ,425.6189,3.254317896,1.196128684,1.373603586,2.194368888,1.168054044,0.305993516,0.253951788,0.294884021
116.62 ,357.26 ,534.7512,2.622282403,0.866823153,1.465093908,1.91483288,2.373033967,0.839946625,1.398742717,1.806878192
117.43 ,62.18 ,417.4114,0.104483928,0.124032659,0.126769677,0.14177944,3.302605755,1.433427541,1.174842725,2.1557858
116.78 ,82.24 ,474.6499,0.097460369,0.11927717,0.122737707,0.140708515,2.853855117,2.297411059,1.304339751,2.067122606
117.67 ,9.65 ,434.7045,2.061664491,1.041087584,0.897924363,1.1812205,2.855838307,0.900935963,1.463188541,2.027190091
118.24 ,127.10 ,434.1839,0.397717534,0.296127406,0.383119045,0.486497699,1.101956523,3.413986411,1.074473158,2.216320357
117.59 ,147.16 ,410.1565,0.090660292,0.088975157,0.093108695,0.137695399,1.128247808,3.391523616,1.137545791,2.168075563
117.99 ,179.62 ,561.2753,0.721905695,1.287637531,0.153486452,1.820714832,0.774516582,2.451031368,1.20219826,1.873390913
118.40 ,212.09 ,451.8712,1.102515116,3.361269296,1.04756751,2.242855634,0.07699143,0.07795416,0.107933761,0.077315339
117.75 ,232.15 ,411.9552,1.091404339,3.448780863,1.093654535,2.264249986,0.114858695,0.101347649,0.144969873,0.139117389
118.16 ,264.61 ,511.1711,2.370290185,2.808411813,1.303014954,2.200661619,0.120761032,0.124332243,0.144097189,0.126519511
117.51 ,284.67 ,434.4492,3.059917617,2.050401408,1.323805031,2.200536459,0.126711251,0.141235317,0.153485319,0.167971953
117.91 ,317.13 ,414.6524,3.431181397,1.134242348,1.135252271,2.291046194,0.128309333,0.157842247,0.182747161,0.170755543
118.32 ,349.59 ,512.8328,2.879003429,0.975618802,1.518959377,2.130131309,2.02162968,1.038558626,1.006529795,1.292807291
118.08 ,42.12 ,427.5617,0.129484611,0.162975454,0.172246769,0.197959216,3.412271822,1.083479151,1.103638318,2.215549501
117.83 ,94.64 ,488.5069,0.131307411,0.134611527,0.146488036,0.175709074,2.38885941,2.75772196,1.281672523,2.106569699
118.89 ,107.04 ,453.7266,0.345300048,0.346832325,0.221185581,0.474235363,1.845784894,3.087252142,1.273447937,2.196183572
