theta,phi,require time (s),NN,NP,NT,NB,PN,PP,PT,PB
43.17,289.57,636.94,5.460866691,3.594546566,6.750083644,2.616241473,0.13527232,0.137914956,0.16921168,0.155149538
42.53,34.62,345.89,0.262238879,0.274157759,0.37224756,0.339335464,5.646810584,2.516129736,6.691687351,2.233579392
43.06,67.08,504.97,0.177226819,0.26409308,0.518178304,0.218135844,5.483266698,3.233994926,6.689845431,2.348802843
43.58,99.54,602.43,0.148271944,0.165953896,0.289268642,0.151997302,4.034852807,5.121968933,6.593492053,2.411298641
44.1,132,806.86,0.136922531,0.122108111,0.228857598,0.166566488,2.28387467,5.906020575,6.638906069,1.902710723
43.79,184.52,1119.04,1.782446747,3.98048855,5.895986898,2.375876288,0.265100437,0.648298203,0.093555029,0.080181201
44.31,216.98,1328.96,2.373991563,5.905081792,6.606526701,2.132621115,0.071954991,0.072328227,0.085568924,0.068222632
44,269.51,759.2,4.629871409,4.815452057,6.570194362,2.568900149,0.114859287,0.101835332,0.111008866,0.19634469
44.41,79.48,615.12,0.148947504,0.160593632,0.289091011,0.165768955,5.136854725,4.082285245,6.530080662,2.427265976
44.92,111.94,591.4,0.159836939,0.171269576,0.286221553,0.169152167,3.290379155,5.69376986,6.54393738,2.357220172
45.42,144.4,1196.97,0.088992527,0.087182107,0.120160292,0.093068521,2.43551828,5.981802566,6.495785362,2.062286337
44.61,164.46,1592.07,0.066733823,0.070888726,0.097682361,0.077605011,2.306456481,5.267760946,5.981581998,2.814434894
45.12,196.92,1457.15,2.323891108,4.850532985,6.222690232,2.061550598,0.079821292,0.083724745,0.092008771,0.071551217
44.82,249.44,1037.52,3.424418721,5.739049619,6.620774584,2.571421548,0.087280607,0.081285037,0.099789011,0.081093022
45.32,281.91,744.78,5.334908379,4.171708698,6.547696978,2.649202258,0.107251594,0.109708112,0.133574553,0.109386035
44.51,301.97,362.65,5.867839592,2.917047106,6.696540933,2.239482467,0.217102755,0.225555917,0.284974693,0.289862729
45.22,59.41,413.26,0.21494326,0.232760096,0.332125115,0.281291546,5.84278115,2.853684628,6.566542171,2.065670841
46.22,124.34,657.82,0.15311123,0.154409149,0.26211174,0.168210359,2.591011854,6.059027873,6.484139753,1.959747103
45.92,176.86,451.37,1.516605741,3.115584796,2.820509085,0.40013884,1.689549165,4.078735549,4.293401575,1.859817371
46.42,209.32,1402.53,2.475920264,5.915128885,6.359053435,2.061705864,0.070711259,0.073731844,0.083237121,0.068380597
45.62,229.38,1125.47,2.339074466,6.092801593,6.557878973,2.04391941,0.077790453,0.074488676,0.087995618,0.072158647
46.12,261.84,684.33,4.304577239,5.356343557,6.463707083,2.648549244,0.13603433,0.119618954,0.153394347,0.1400446
46.02,39.35,331.31,0.282933867,0.300948566,0.415835227,0.387708734,6.006012521,2.473548346,6.509945521,2.067518123
45.72,91.88,912.47,0.104161134,0.115211295,0.189492437,0.103813588,4.60277075,4.881087766,6.373567945,2.418363358
47.01,104.27,669.3,0.1446899,0.15649884,0.265257729,0.135438348,3.89662249,5.578813419,6.357237667,2.501144629
47.5,136.74,913.28,0.11069742,0.106259017,0.158487044,0.121617583,2.304123208,6.182779876,6.371147121,2.004016832
46.72,156.8,1532.42,0.073579114,0.075054252,0.103071251,0.08259178,2.535893974,5.783565656,6.243498133,2.578858679
47.21,189.26,557.31,1.976531735,3.840760778,5.81835032,1.538927674,0.127002569,0.253866528,0.141461704,0.106787501
46.91,241.78,1040.32,2.976643782,6.092788124,6.471966242,2.298603445,0.083801948,0.078740925,0.095284022,0.079878189
47.4,274.24,468.59,5.102876926,4.748261386,6.328435381,2.655169864,0.172566085,0.165859183,0.239478934,0.251678035
46.62,294.31,473.11,5.879691686,3.410433783,6.520737293,2.492056632,0.184228856,0.191189644,0.24734,0.225838899
46.52,71.81,583.74,0.148903,0.166461561,0.291203258,0.161711486,5.611057044,3.668868523,6.388669341,2.460378485
48.27,116.67,666.55,0.150410531,0.150233642,0.253896684,0.134588116,3.081088873,6.085676312,6.307263309,2.221615812
47.98,169.2,1339.56,0.102043177,0.119100452,0.109570231,0.078563625,2.089349301,5.229095938,5.783593966,2.826867038
48.46,201.66,1248.79,2.463067287,5.40539505,6.05178755,1.677037261,0.076131591,0.085335491,0.086986138,0.077860375
47.69,221.72,1241.42,2.320615647,6.209890913,6.367738078,2.128013744,0.077349925,0.076315012,0.086425064,0.072047633
48.17,254.18,971.18,3.879078336,5.829173391,6.334604278,2.701993254,0.096817772,0.089671669,0.108669336,0.087812928
47.79,84.21,876.46,0.110704393,0.104636874,0.180420559,0.108941658,5.148985856,4.560167445,6.223029529,2.483322422
48.75,149.13,1250.74,0.079565842,0.081373196,0.108519266,0.088427079,2.531462831,6.168093488,6.195054271,2.259920868
48.94,234.12,1017.34,2.575910233,6.352020543,6.321859682,2.163765075,0.083960454,0.08036369,0.091333819,0.078273571
49.41,266.58,497.78,4.766789852,5.305774258,6.153651698,2.697339662,0.191776843,0.159743249,0.241517941,0.241811977
48.65,286.64,594.2,5.762622464,4.010511652,6.29598752,2.733421502,0.136935188,0.140021071,0.172549422,0.152405656
48.56,64.15,469.47,0.193252251,0.209074427,0.306570903,0.248201188,5.986775473,3.226416263,6.281395307,2.257262503
49.03,96.61,943.1,0.094798835,0.102683649,0.147147278,0.106783408,4.489477105,5.353245808,6.135187467,2.523688112
50.25,109.01,696.24,0.141724953,0.145643265,0.243542682,0.130910177,3.675365409,5.994434114,6.112205389,2.549671028
49.51,129.07,731.19,0.137197069,0.125998443,0.224712051,0.143969624,2.425698001,6.349265046,6.227509181,2.022180481
49.97,161.53,1563.54,0.072671097,0.075261014,0.097758968,0.087875158,2.486627223,5.83038698,5.88674888,2.821862864
50.44,194,1008.12,2.174306737,4.047605875,5.687453429,1.02002283,0.107760535,0.133248805,0.111265172,0.097996753
49.69,214.06,1278.54,2.460631355,6.258682506,6.140098743,2.22422066,0.077161647,0.080093567,0.086450301,0.072324933
50.16,246.52,948.47,3.381381986,6.226631624,6.192587529,2.580724187,0.092127386,0.086027569,0.100151882,0.086451941
49.79,76.55,730.44,0.120372468,0.133864694,0.21856403,0.134493663,5.653676539,4.141656734,6.106077977,2.55540186
51.46,121.41,759.52,0.119355582,0.130441621,0.212320931,0.116711206,2.841152117,6.409154408,6.053239563,2.173532758
50.72,141.47,1125.33,0.096670294,0.09523236,0.125465085,0.109593627,2.450071865,6.432420451,6.104206794,2.150074936
51.18,173.93,1618.44,0.095829517,0.135782139,0.101195388,0.08015143,1.868460805,4.539242295,4.684148422,2.185245602
50.9,226.46,1068.85,2.299543559,6.485316348,6.139359878,2.219538034,0.083143667,0.081021141,0.088799932,0.075920233
51.36,258.92,752.98,4.352398021,5.833745829,6.03542187,2.789410049,0.118578018,0.104058812,0.130440679,0.102293181
50.63,278.98,629.52,5.555690493,4.622933831,6.087870391,2.774212388,0.12322011,0.134154207,0.138746141,0.132326476
50.53,56.49,348.31,0.260381869,0.266638411,0.35133518,0.36220242,6.29148989,2.794958379,6.138496428,2.111594587
51,88.95,996.25,0.087680403,0.089647448,0.120765115,0.099421456,5.068931244,5.015947549,5.926648415,2.545204788
52.18,101.35,914.98,0.100422806,0.115259609,0.153015919,0.113491102,4.312030886,5.787761799,5.896951605,2.620128774
51.91,153.87,1427.83,0.079734828,0.083786777,0.103553907,0.093804173,2.585587326,6.276855427,5.87961641,2.52881164
52.37,186.33,711.59,1.87501418,2.387913433,5.231670655,0.624896169,0.099798497,0.096364656,0.190358191,0.106940428
51.64,206.39,1211.42,2.480550607,6.151962309,5.849006414,1.72539774,0.080134685,0.088867376,0.091028733,0.083504255
52.09,238.85,885.46,2.891939626,6.532897534,6.043581656,2.361744496,0.092479953,0.087484263,0.09828836,0.093779383
51.82,291.38,418.39,6.159840836,3.785779648,6.06630997,2.73138311,0.194262395,0.203348251,0.251352664,0.23106254
51.73,68.89,533.32,0.172418016,0.176100109,0.24188989,0.202339788,6.079555144,3.643351167,5.982410395,2.524391253
53.35,113.75,862.01,0.125521189,0.110470721,0.200669767,0.11995096,3.418592915,6.356495282,5.860777849,2.489001277
52.64,133.81,867.05,0.121959329,0.113364172,0.171950041,0.123047205,2.310540573,6.571591064,5.963520013,2.165693648
53.09,166.27,1453.15,0.074823013,0.078463021,0.094768915,0.098532029,2.267579641,5.778058419,5.484129852,2.929389654
52.82,218.79,1084.2,2.42294749,6.5670008,5.920995968,2.288429086,0.084254,0.086087728,0.090313928,0.078576567
53.26,251.25,793.74,3.839551115,6.271790822,5.906193194,2.813670083,0.100810185,0.095022089,0.110091626,0.094433035
52.91,81.28,818.97,0.1038455,0.104188044,0.135960259,0.114181399,5.604449983,4.608276853,5.808045346,2.632427323
53.8,146.21,1279.66,0.088354016,0.089736086,0.111213778,0.10205081,2.550587165,6.597568999,5.817245675,2.331454337
54.24,178.67,395.34,1.648771943,1.456017738,3.641062466,0.268146677,1.414542109,3.547179249,2.268026839,2.44424427
53.53,198.73,1038.07,2.345665548,4.826958929,5.529674744,1.143074471,0.092748931,0.106868263,0.104185394,0.118504472
53.98,231.19,1009.61,2.485079196,6.721896315,5.875915764,2.339410443,0.090986089,0.087361787,0.095435926,0.086818141
54.42,263.65,633.3,4.81892547,5.765175339,5.736247419,2.858278843,0.157472916,0.12495629,0.214635412,0.123389843
53.71,283.71,606.07,5.960770757,4.400050314,5.84862804,2.861749024,0.13775502,0.138445976,0.161871373,0.142437417
53.62,61.22,392.42,0.242758925,0.238417839,0.317189386,0.310651855,6.40787831,3.130378984,5.846655647,2.313975051
54.06,93.68,1048.13,0.090287725,0.092405662,0.11974877,0.107483356,4.92398983,5.475115012,5.671567232,2.634802658
55.21,106.08,838.24,0.110193594,0.123997501,0.178994867,0.122935289,4.066497187,6.178150615,5.649998381,2.708374121
54.51,126.14,854.89,0.11181405,0.11701216,0.17595102,0.110977026,2.610226268,6.689482091,5.795697328,2.228324525
54.94,158.61,1144.44,0.089165922,0.095255025,0.107117052,0.113696409,2.542871845,6.310786618,5.546796058,2.780016464
55.38,191.07,732.78,1.938662501,2.831454606,5.108570493,0.532927732,0.136782861,0.170977189,0.138286457,0.121064456
54.68,211.13,1061.93,2.466799339,6.510103789,5.651491197,2.230950123,0.087793552,0.095603889,0.095420117,0.088237669
55.12,243.59,763.76,3.288030349,6.645997838,5.765667158,2.61702667,0.10080679,0.096963388,0.105139933,0.098613602
54.77,73.62,629.46,0.14546384,0.143312983,0.18426324,0.16099781,6.076236658,4.105231011,5.688210362,2.681524908
56.33,118.48,876.57,0.10581112,0.10742985,0.141181988,0.117991018,3.126806037,6.675516118,5.614886375,2.427844112
55.64,138.54,938.37,0.110991487,0.103794826,0.140367381,0.111117136,2.43098089,6.779687742,5.696826426,2.3047512
56.07,171,1357.17,0.079805989,0.080126531,0.097897144,0.107525389,2.028896519,5.620384721,4.490680615,2.910375239
55.81,223.53,867.7,2.34199789,6.798779186,5.689709916,2.402029895,0.092151845,0.090924216,0.095825362,0.084397165
56.25,255.99,699.85,4.306971525,6.271835101,5.609128913,2.923598862,0.113486438,0.104917587,0.130577664,0.106584882
55.55,276.05,406.55,5.674821585,5.040130091,5.613128523,2.879652888,0.197379794,0.388049255,0.494894557,0.451362397
55.9,86.02,870.86,0.092979946,0.09356819,0.115702049,0.111668374,5.506199951,5.064619905,5.497712426,2.68432208
57.44,130.88,933.4,0.101973584,0.102927504,0.156037747,0.104264734,2.427194319,6.892218186,5.534529054,2.338985057
56.76,150.94,1137.56,0.090627307,0.102693316,0.110306052,0.113061648,2.59654364,6.683318007,5.500481008,2.535934819
56.5,203.47,873.48,2.393559251,5.995834854,5.327434009,1.522040885,0.105375534,0.126581901,0.111356698,0.152638363
56.93,235.93,694.74,2.76461164,6.891081792,5.613569882,2.49486988,0.1162231,0.107462477,0.113197554,0.159751167
57.36,268.39,524.19,5.272537036,5.621634061,5.412039337,2.905465456,0.2067327,0.143170966,0.290220011,0.144039655
56.68,288.45,448.35,6.340245815,4.146099893,5.599532722,2.935747694,0.191228991,0.197313715,0.235363641,0.215848999
56.59,65.96,456.62,0.220255933,0.209277416,0.270936968,0.251846993,6.477173422,3.547022481,5.543901569,2.580877405
57.02,98.42,835.25,0.100195636,0.10049743,0.122445648,0.119237869,4.719718724,5.910354794,5.438421862,2.7473727
58.12,110.82,800.18,0.112680981,0.109332613,0.158450485,0.126338666,3.766934803,6.549779552,5.406593729,2.732995216
57.87,163.34,833.09,0.113305162,0.116726229,0.124095432,0.15967258,2.393068267,6.255414156,5.166133653,2.913695164
58.29,195.8,698.94,2.115707561,4.027472719,4.948546646,0.789988872,0.135418686,0.146494166,0.143562422,0.179383224
57.61,215.87,936.08,2.471279349,6.816669645,5.448412989,2.430104607,0.093503148,0.101255987,0.100000766,0.089164164
58.04,248.33,693.55,3.726810214,6.666701527,5.471014141,2.876286866,0.112653147,0.10452233,0.118679449,0.10598787
58.46,280.79,518.36,6.083234462,4.789788192,5.370764076,2.997172638,0.141949746,0.144075305,0.162428847,0.143267436
57.7,78.36,770.48,0.125541364,0.116412426,0.151112944,0.132628164,6.025922148,4.571276036,5.36629043,2.76360915
59.21,123.22,862.41,0.101165216,0.102551234,0.125373398,0.113639383,2.831593596,6.951538636,5.353760894,2.445672271
58.54,143.28,1027.47,0.100009291,0.094635681,0.121131772,0.098133671,2.552092744,6.947163532,5.410402112,2.454050084
58.96,175.74,959.98,0.295459854,0.314501287,0.119025898,0.10511752,1.87017706,5.401210942,3.046421784,2.810983103
59.38,208.2,724.49,2.420397001,6.655317323,5.130683379,2.076157224,0.118117421,0.149285425,0.119279066,0.17292799
58.71,228.26,847.91,2.386244843,7.003804303,5.446619103,2.519588122,0.102137624,0.09891061,0.10430495,0.09361217
59.13,260.73,639.54,4.783261162,6.182843099,5.299207447,3.003091042,0.126915704,0.116210132,0.148320492,0.119948182
59.46,70.69,530.36,0.184058939,0.171985102,0.217252408,0.199130154,6.469690864,4.000794325,5.245518771,2.79212274
58.79,90.76,914.23,0.096235942,0.09287391,0.10850558,0.11957894,5.333583599,5.500640123,5.199858331,2.747589522
5.36,58.72,433.71,1.092286474,1.167439758,1.948670193,0.238208819,1.77164704,1.643426181,7.543104285,1.703402571
59.88,103.16,770.01,0.10965636,0.11464602,0.142112911,0.131616144,4.444134455,6.304269166,5.188670938,2.836798627
60.29,135.62,1006.99,0.094359939,0.089870262,0.126433679,0.101251917,2.345287204,7.052802876,5.274882515,2.482832026
59.63,155.68,515.19,0.163380933,0.218551494,0.154202939,0.2930645,2.571369516,6.716974263,5.166863821,2.752135765
60.04,188.14,692.06,1.438751775,1.646249081,4.447069099,0.330292002,0.132611458,0.130666905,0.175714734,0.127576769
60.45,220.6,806.95,2.427364257,7.062778153,5.238414473,2.557444544,0.103477765,0.107155765,0.106727505,0.096131841
59.79,240.66,666.15,3.140151132,6.995423893,5.35029626,2.706543416,0.156189106,0.14089428,0.133820575,0.122132789
60.21,273.13,392.39,5.720258641,5.437797072,5.167458317,3.000437942,0.448471593,0.192887443,0.474613354,0.368077649
60.95,115.56,793.63,0.109912215,0.109415291,0.127325014,0.126884443,3.432058207,6.855889008,5.145930563,2.679311945
61.36,148.02,770.93,0.117351764,0.15802302,0.119893717,0.106545824,2.597913429,7.020606702,5.109991099,2.609447148
60.7,168.08,773.24,0.123752465,0.121607198,0.149748054,0.154343553,2.119376642,6.108826757,4.73747004,2.924214596
61.11,200.54,481.6,2.230741473,5.488655139,4.731468842,1.293308503,0.192496119,0.211896,0.191922058,0.249404125
60.86,253.06,607.88,4.202063402,6.636461511,5.188398043,3.055483075,0.122088767,0.114036018,0.130609699,0.117493884
61.27,285.52,445.27,6.458737973,4.523103458,5.134405962,3.070473616,0.179120244,0.186351892,0.214127993,0.188442861
60.54,83.09,843.05,0.104968939,0.10098064,0.117816373,0.123516699,5.898110452,5.034723326,5.064835705,2.826782761
62.01,127.95,902.76,0.096697552,0.095553629,0.115275047,0.10820434,2.561744281,7.147025914,5.110734266,2.52861554
61.76,180.48,525.77,0.71977389,0.431640081,3.594678242,0.171019761,1.717103046,5.038502289,3.462670721,2.540992059
62.17,212.94,716.69,2.453920945,6.970991651,4.945617647,2.500393239,0.120719046,0.152470197,0.123356939,0.140199742
61.52,233,620.4,2.617318432,7.180904801,5.184562675,2.660275677,0.131309584,0.11546357,0.132705448,0.11349101
61.93,265.46,518.96,5.243584796,6.020444382,5.00252259,3.050279099,0.140469462,0.129023512,0.164967399,0.150191861
62.25,75.43,655.75,0.149105698,0.138156358,0.171649184,0.161543056,6.385448861,4.480220415,4.9426409,2.891791201
61.6,95.49,820.17,0.110807066,0.107857564,0.12017607,0.132906019,5.108918066,5.933058319,4.963976099,2.858978938
62.65,107.89,710,0.115488835,0.112848992,0.129678706,0.134843866,4.11971831,6.661887081,4.938888494,2.907623821
63.06,140.35,970.48,0.087742207,0.085819285,0.101822686,0.099049322,2.519798335,7.222431248,4.99663885,2.598612991
63.46,172.81,980.68,0.104138314,0.102380496,0.126546356,0.127848136,1.90454255,5.883912181,4.265044173,2.81635705
62.81,192.88,565.01,1.69613757,3.129635457,3.9597651,0.492142686,0.1583221,0.165186898,0.176426745,0.186155473
63.22,225.34,694.68,2.30213016,7.233985328,5.004597448,2.7059496,0.118503957,0.116947159,0.119352588,0.1074542
62.57,245.4,574.87,3.567791719,7.019667054,5.053904824,2.956879136,0.127854569,0.122691728,0.133625635,0.122712945
62.98,277.86,511.54,6.12935892,5.178957226,4.908869498,3.101581859,0.171103779,0.327098477,0.245671581,0.229259035
63.3,87.83,670.54,0.120945138,0.11254137,0.120993644,0.145725946,5.720437619,5.472926642,4.760146444,2.865884986
64.33,100.23,683,0.127554695,0.12260204,0.150889323,0.143496056,4.817743461,6.342274464,4.712547148,2.957253343
63.7,120.29,759.36,0.10645054,0.104014417,0.118159992,0.12386748,3.084613473,7.130344359,4.918890878,2.687798498
64.1,152.75,557.11,0.193546115,0.222759383,0.268429289,0.155298115,2.5766424,7.0472723,4.793201892,2.785360732
64.49,185.21,681.4,0.645679261,0.524304877,3.005993945,0.225791437,0.1169471,0.124387561,0.135402069,0.12689357
64.25,237.74,575.04,2.964567115,7.271097202,4.920372994,2.841862167,0.144276415,0.133847732,0.180766201,0.139291858
63.62,257.8,534.25,4.690742977,6.555349516,4.882015504,3.135609208,0.132963857,0.123177255,0.142301463,0.141030575
63.94,67.77,383.92,0.239174499,0.224676829,0.267915681,0.266560165,6.784941593,3.842984056,4.822185742,2.864174199
65.36,112.63,695.22,0.113914738,0.112236339,0.12380384,0.135090633,3.74726797,6.965290606,4.701165741,2.915478097
64.73,132.69,968.87,0.094853925,0.09172346,0.105693055,0.105844123,2.38113397,7.292631927,4.840886251,2.648259979
65.13,165.15,538.69,0.156895075,0.149098624,0.206919154,0.173227619,2.220320408,6.524187483,4.413960805,2.94345817
64.89,217.68,636.15,2.475543572,7.235964867,4.755385104,2.698433375,0.127905194,0.137185079,0.126096511,0.135695951
65.28,250.14,518.48,4.038648294,6.977891566,4.753541502,3.142700874,0.137015905,0.129566405,0.13763539,0.133565611
64.65,270.2,456.98,5.66949999,5.792695254,4.68577953,3.089766061,0.202404295,0.156603094,0.198000333,0.232369027
64.97,80.17,703.2,0.118883617,0.117889162,0.131967637,0.140888823,6.250444036,4.928535926,4.628973726,2.958503385
66.38,125.03,827.38,0.10169414,0.101168348,0.108671945,0.117286095,2.754758872,7.31528528,4.669439137,2.736847534
65.76,145.09,1065.42,0.088753816,0.088696576,0.101381144,0.101850519,2.584976845,7.300373465,4.701914496,2.73396328
